time,input_voltage,el_power
3457.44,5,1629.051716
3458.5,5,1546.364194
3459.62,5,1624.268073
3460.66,5,1541.736453
3461.72,5,1628.054264
3462.74,5,1532.298656
3463.74,5,1627.898284
3464.76,5,1531.1717
3465.82,5,1624.206548
3466.94,5,1527.089609
3468.12,5,1621.128628
3469.2,5,1526.684296
3470.26,5,1612.236545
3471.3,5,1525.508861
3472.38,5,1599.850691
3473.44,5,1521.952252
3474.5,5,1616.617662
3475.52,5,1529.107386
3476.54,5,1620.738377
3477.56,5,1530.02372
3478.62,5,1615.122888
3479.68,5,1523.368722
3480.76,5,1624.027987
3481.88,5,1533.371162
3483,5,1607.702322
3484.08,5,1531.449757
3485.16,5,1623.166832
3486.3,5,1533.102585
3487.42,5,1629.179876
3488.46,5,1537.265
3489.46,5,1626.774422
3490.48,5,1538.501743
3491.5,5,1628.190651
3492.54,5,1532.751313
3493.58,5,1624.165709
3494.66,5,1534.390024
3495.76,5,1618.677263
3496.82,5,1535.011469
3497.86,5,1626.872162
3498.96,5,1527.189986
3500,5,1620.134622
3501.1,5,1528.896725
3502.2,5,1614.894787
3503.22,5,1523.616144
3504.22,5,1609.295531
3505.24,5,1516.21447
3506.24,5,1602.289482
3507.24,5,1515.265803
3508.28,5,1612.530639
3509.4,5,1521.183659
3510.48,5,1613.049292
3511.58,5,1517.692897
3512.74,5,1606.451419
3513.9,5,1513.349918
3514.98,5,1604.46651
3516.06,5,1516.143001
3517.1,5,1612.454685
3518.14,5,1527.176651
3519.16,5,1614.694245
3520.2,5,1525.999151
3521.2,5,1614.788411
3522.28,5,1528.045407
3523.34,5,1624.522859
3524.46,5,1528.465161
3525.52,5,1622.528119
3526.7,5,1537.991801
3527.8,5,1617.490318
3528.98,5,1532.554987
3530,5,1623.989037
3531.02,5,1538.778072
3532.02,5,1618.425753
3533.06,5,1531.704738
3534.06,5,1629.249222
3535.16,5,1542.164413
3536.2,5,1626.001279
3537.34,5,1544.363995
3538.42,5,1613.141441
3539.54,5,1533.68643
3540.6,5,1621.903092
3541.64,5,1533.161156
3542.72,5,1623.832351
3543.82,5,1530.432136
3544.86,5,1625.400715
3545.86,5,1540.258816
3546.88,5,1629.357621
3547.9,5,1546.107983
3548.9,5,1632.103254
3550.06,5,1541.885343
3551.12,5,1634.126348
3552.2,5,1550.258264
3553.28,5,1631.377542
3554.4,5,1541.490088
3555.48,5,1620.65453
3556.58,5,1542.488532
3557.62,5,1620.149603
3558.64,5,1543.735675
3559.7,5,1639.939981
3560.72,5,1545.478474
3561.76,5,1638.21014
3562.86,5,1545.540707
3563.94,5,1639.446379
3565.02,5,1544.034253
3566.06,5,1622.473963
3567.2,5,1542.772148
3568.42,5,1632.075801
3569.5,5,1534.626627
3570.56,5,1630.340143
3571.58,5,1536.059541
3572.58,5,1630.335367
3573.58,5,1531.679533
3574.64,5,1619.816793
3575.68,5,1528.451852
3576.72,5,1626.090178
3577.78,5,1539.617305
3578.88,5,1620.043331
3579.96,5,1534.198742
3581.1,5,1612.302084
3582.26,5,1533.558256
3583.4,5,1627.671859
3584.46,5,1539.151465
3585.5,5,1630.92124
3586.5,5,1538.872746
3587.5,5,1633.63815
3588.56,5,1535.8935
3589.58,5,1619.457577
3590.66,5,1545.356876
3591.7,5,1631.520064
3592.76,5,1534.678373
3593.82,5,1633.588859
3594.84,5,1536.300867
3595.9,5,1631.516982
3597,5,1540.517036
3598.1,5,1630.202158
3599.12,5,1533.804633
3600.14,5,1628.08727
3601.14,3,1538.58084
3602.2,3,1625.564919
3603.24,3,1520.554045
3604.34,3,1609.557417
3605.46,3,1514.179936
3606.56,3,1595.618673
3607.72,3,1511.228015
3608.76,3,1578.51999
3609.88,3,1477.153153
3610.98,3,1570.203502
3612.04,3,1469.53358
3613.08,3,1543.737266
3614.08,3,1463.211446
3615.16,3,1549.023567
3616.18,3,1445.579201
3617.28,3,1522.300141
3618.38,3,1431.571211
3619.46,3,1520.964546
3620.62,3,1427.417061
3621.76,3,1505.025367
3622.86,3,1404.680067
3623.94,3,1494.08099
3625.06,3,1391.626303
3626.12,3,1476.432494
3627.14,3,1379.946645
3628.14,3,1456.749804
3629.18,3,1369.495336
3630.22,3,1460.127985
3631.28,3,1363.261429
3632.38,3,1447.147726
3633.4,3,1364.566899
3634.54,3,1429.672507
3635.66,3,1339.855785
3636.8,3,1420.010944
3637.9,3,1329.85981
3638.98,3,1415.624451
3640.08,3,1322.381697
3641.14,3,1404.446735
3642.18,3,1307.065245
3643.26,3,1388.256396
3644.38,3,1295.786892
3645.52,3,1371.633262
3646.62,3,1285.467334
3647.68,3,1375.094137
3648.7,3,1282.966074
3649.78,3,1356.872578
3650.88,3,1266.876025
3652,3,1353.950344
3653.1,3,1257.472437
3654.12,3,1334.722402
3655.24,3,1244.087843
3656.34,3,1318.566255
3657.4,3,1228.877432
3658.44,3,1314.402839
3659.56,3,1223.151636
3660.6,3,1298.467364
3661.72,3,1209.97871
3662.82,3,1295.319534
3663.98,3,1186.341616
3665.12,3,1282.876328
3666.14,3,1198.325364
3667.26,3,1268.757258
3668.28,3,1174.405618
3669.3,3,1255.185433
3670.36,3,1158.821156
3671.36,3,1239.196705
3672.36,3,1148.09736
3673.38,3,1237.240577
3674.46,3,1139.308465
3675.56,3,1219.782634
3676.66,3,1128.917965
3677.72,3,1211.012015
3678.8,3,1120.734715
3679.88,3,1213.142502
3680.94,3,1117.035716
3681.98,3,1210.972107
3682.98,3,1119.119838
3684.04,3,1209.851439
3685.1,3,1126.568455
3686.12,3,1203.446026
3687.22,3,1125.537152
3688.34,3,1211.220051
3689.36,3,1124.823827
3690.42,3,1215.684528
3691.5,3,1137.337963
3692.56,3,1224.541648
3693.6,3,1124.999031
3694.68,3,1215.06538
3695.74,3,1127.478229
3696.74,3,1223.671032
3697.8,3,1132.704668
3698.82,3,1225.230572
3699.88,3,1127.795214
3700.96,3,1227.206912
3702.06,3,1131.528462
3703.14,3,1222.075741
3704.22,3,1129.726152
3705.26,3,1221.307531
3706.38,3,1131.939327
3707.42,3,1219.411122
3708.46,3,1131.65175
3709.48,3,1218.620011
3710.52,3,1126.017221
3711.54,3,1219.460545
3712.6,3,1125.420841
3713.6,3,1220.851797
3714.66,3,1127.219292
3715.7,3,1216.666541
3716.74,3,1127.126381
3717.76,3,1221.2154
3718.8,3,1132.10842
3719.8,3,1214.678254
3720.88,3,1122.909584
3721.94,3,1217.430932
3722.96,3,1127.062955
3724,3,1223.5353
3725.06,3,1127.490263
3726.1,3,1216.286247
3727.1,3,1134.777575
3728.12,3,1215.844797
3729.16,3,1126.695997
3730.16,3,1218.951627
3731.18,3,1124.267061
3732.26,3,1205.430829
3733.32,3,1125.950941
3734.36,3,1218.286351
3735.38,3,1128.049808
3736.4,3,1212.271461
3737.46,3,1128.712772
3738.5,3,1219.674892
3739.52,3,1125.137338
3740.54,3,1214.147264
3741.58,3,1123.5691
3742.62,3,1210.781001
3743.66,3,1126.633908
3744.72,3,1219.881259
3745.76,3,1130.05293
3746.78,3,1216.540158
3747.86,3,1130.856449
3748.92,3,1224.418993
3749.96,3,1138.66316
3751.02,3,1223.30304
3752.06,3,1133.43162
3753.06,3,1223.410597
3754.08,3,1139.062743
3755.08,3,1217.889755
3756.12,3,1134.05442
3757.14,3,1217.245448
3758.18,3,1131.680176
3759.24,3,1229.441082
3760.28,3,1135.563811
3761.38,3,1230.110797
3762.46,3,1138.263034
3763.54,3,1229.339373
3764.58,3,1138.418095
3765.62,3,1227.557088
3766.64,3,1137.549795
3767.64,3,1226.649279
3768.66,3,1131.266593
3769.66,3,1223.415629
3770.66,3,1133.316535
3771.7,3,1216.823347
3772.76,3,1133.429627
3773.86,3,1224.887914
3774.92,3,1126.642522
3775.98,3,1225.384637
3777.04,3,1125.373922
3778.08,3,1217.471033
3779.12,3,1130.909969
3780.14,3,1207.256418
3781.2,3,1122.009871
3782.22,3,1198.258828
3783.26,3,1121.104384
3784.36,3,1219.807997
3785.42,3,1138.105863
3786.48,3,1222.346825
3787.58,3,1128.785712
3788.66,3,1220.500012
3789.7,3,1128.918605
3790.72,3,1218.161556
3791.8,3,1130.810412
3792.88,3,1220.271549
3793.96,3,1134.054129
3794.96,3,1233.119383
3795.96,3,1141.724351
3796.96,3,1237.091674
3797.98,3,1154.860013
3799,3,1232.759264
3800.1,3,1153.383532
3801.12,3,1232.886489
3802.18,3,1147.769373
3803.2,3,1236.254285
3804.2,3,1147.521884
3805.26,3,1234.437108
3806.36,3,1147.956759
3807.44,3,1232.993655
3808.46,3,1150.787266
3809.52,3,1225.729968
3810.54,3,1143.953412
3811.58,3,1237.833587
3812.6,3,1146.01617
3813.66,3,1234.523648
3814.7,3,1135.626804
3815.78,3,1227.111988
3816.82,3,1134.035481
3817.86,3,1226.1625
3818.92,3,1137.712285
3819.98,3,1214.127954
3821.02,3,1137.680121
3822.04,3,1219.398623
3823.08,3,1126.527591
3824.08,3,1213.275453
3825.08,3,1121.476947
3826.1,3,1219.185467
3827.12,3,1121.931445
3828.2,3,1218.500256
3829.24,3,1131.622203
3830.34,3,1215.508907
3831.38,3,1137.876826
3832.42,3,1218.345137
3833.5,3,1122.418989
3834.54,3,1211.961902
3835.54,3,1134.06353
3836.58,3,1216.973863
3837.6,3,1124.67687
3838.62,3,1221.885105
3839.7,3,1123.729221
3840.7,3,1207.784235
3841.76,3,1127.72816
3842.82,3,1206.353086
3843.84,3,1127.663593
3844.88,3,1220.772221
3845.96,3,1133.702637
3846.96,3,1217.413448
3848.04,3,1139.51682
3849.1,3,1224.882867
3850.12,3,1137.897253
3851.12,3,1218.872489
3852.14,3,1132.242657
3853.16,3,1221.40975
3854.2,3,1128.903686
3855.28,3,1210.381988
3856.28,3,1120.398568
3857.3,3,1208.405277
3858.32,3,1119.026234
3859.38,3,1212.096036
3860.42,3,1128.276792
3861.5,3,1213.61982
3862.64,3,1120.742789
3863.64,3,1210.661658
3864.66,3,1125.710904
3865.66,3,1195.783224
3866.72,3,1116.960876
3867.76,3,1212.472209
3868.8,3,1129.331708
3869.84,3,1214.45461
3870.9,3,1123.562962
3871.94,3,1217.46163
3872.98,3,1125.201567
3874.04,3,1209.73403
3875.1,3,1124.374057
3876.1,3,1211.448561
3877.18,3,1137.173357
3878.22,3,1226.276299
3879.24,3,1138.429528
3880.28,3,1230.052457
3881.28,3,1136.84645
3882.28,3,1225.693924
3883.34,3,1133.290876
3884.4,3,1221.666609
3885.46,3,1142.764358
3886.5,3,1231.77417
3887.54,3,1148.125518
3888.56,3,1235.751782
3889.58,3,1135.85929
3890.64,3,1233.380457
3891.7,3,1139.83446
3892.74,3,1226.080594
3893.74,3,1136.659207
3894.76,3,1229.366309
3895.78,3,1132.476213
3896.78,3,1214.238232
3897.82,3,1135.894923
3898.9,3,1211.140505
3899.94,3,1133.521121
3901.02,3,1226.385183
3902.12,3,1137.394507
3903.16,3,1227.283393
3904.22,3,1137.152679
3905.3,3,1224.798771
3906.34,3,1130.963948
3907.34,3,1227.925903
3908.34,3,1134.762806
3909.36,3,1226.068179
3910.36,3,1140.682714
3911.36,3,1229.496953
3912.4,3,1134.10564
3913.52,3,1224.422335
3914.64,3,1137.503235
3915.74,3,1233.179543
3916.78,3,1157.196201
3917.86,3,1232.219271
3918.94,3,1141.069595
3919.98,3,1232.548698
3921,3,1143.198233
3922,3,1233.3416
3923,3,1147.798268
3924,3,1229.898259
3925,3,1143.182651
3926.02,3,1221.173224
3927.06,3,1138.768738
3928.1,3,1231.93905
3929.16,3,1142.29662
3930.26,3,1228.434643
3931.28,3,1133.404559
3932.3,3,1224.228824
3933.32,3,1146.947664
3934.34,3,1216.312056
3935.36,3,1124.840597
3936.36,3,1222.362113
3937.36,3,1125.570841
3938.42,3,1214.717407
3939.5,3,1125.474096
3940.54,3,1209.841647
3941.6,3,1126.185879
3942.62,3,1218.26221
3943.7,3,1119.437143
3944.78,3,1216.661728
3945.88,3,1123.271949
3946.98,3,1218.934129
3947.98,3,1123.695048
3948.98,3,1222.061493
3949.98,3,1128.927939
3951,3,1220.623716
3952.02,3,1131.618597
3953.04,3,1219.036752
3954.08,3,1134.380773
3955.12,3,1228.872565
3956.22,3,1131.166651
3957.26,3,1222.943777
3958.36,3,1140.001953
3959.52,3,1232.664756
3960.6,3,1138.089405
3961.62,3,1227.359918
3962.62,3,1133.903779
3963.64,3,1228.23464
3964.66,3,1145.819893
3965.68,3,1229.842326
3966.74,3,1135.937233
3967.82,3,1222.465271
3968.88,3,1138.951909
3969.9,3,1222.163341
3970.94,3,1132.134595
3971.98,3,1225.96865
3973.04,3,1137.915056
3974.08,3,1224.061699
3975.08,3,1125.400725
3976.08,3,1222.289382
3977.1,3,1129.154234
3978.14,3,1218.240157
3979.16,3,1129.451847
3980.18,3,1218.912896
3981.22,3,1135.283285
3982.34,3,1209.974057
3983.38,3,1127.697153
3984.42,3,1214.457859
3985.52,3,1122.56797
3986.56,3,1217.812896
3987.58,3,1120.828953
3988.62,3,1215.578739
3989.64,3,1127.743816
3990.64,3,1219.787413
3991.66,3,1130.791439
3992.68,3,1214.443532
3993.76,3,1128.130277
3994.84,3,1222.528384
3995.88,3,1126.421179
3996.92,3,1222.832828
3998,3,1129.695701
3999.06,3,1216.69862
4000.1,3,1127.553843
4001.14,3,1213.060139
4002.2,3,1126.865992
4003.22,3,1225.294798
4004.24,3,1126.822955
4005.24,3,1214.121588
4006.3,3,1127.603718
4007.34,3,1220.6327
4008.4,3,1124.856511
4009.42,3,1213.316464
4010.52,3,1132.920017
4011.66,3,1221.462213
4012.72,3,1131.029882
4013.8,3,1215.729079
4014.96,3,1133.707658
4016.04,3,1222.63614
4017.06,3,1135.784667
4018.06,3,1221.153124
4019.12,3,1141.084744
4020.14,3,1222.999867
4021.2,3,1137.499668
4022.22,3,1223.38716
4023.22,3,1145.891309
4024.26,3,1226.406783
4025.3,3,1139.614048
4026.32,3,1229.678226
4027.34,3,1141.745313
4028.38,3,1228.121811
4029.4,3,1137.888405
4030.42,3,1228.579561
4031.44,3,1135.292207
4032.5,3,1217.758324
4033.52,3,1131.614413
4034.54,3,1219.952231
4035.58,3,1123.420988
4036.58,3,1210.891047
4037.64,3,1120.790189
4038.66,3,1210.616122
4039.74,3,1116.114531
4040.78,3,1208.809099
4041.82,3,1116.789446
4042.86,3,1208.364783
4043.88,3,1125.656193
4044.88,3,1212.55576
4045.9,3,1130.009562
4046.98,3,1215.129834
4048,3,1118.63035
4049.04,3,1216.925267
4050.12,3,1136.875699
4051.2,3,1220.389085
4052.28,3,1131.239003
4053.4,3,1217.951912
4054.46,3,1137.374029
4055.5,3,1222.734494
4056.54,3,1137.78787
4057.56,3,1228.284288
4058.58,3,1136.377343
4059.6,3,1225.570829
4060.62,3,1145.038249
4061.64,3,1231.507485
4062.66,3,1134.166812
4063.68,3,1232.037973
4064.68,3,1139.737821
4065.76,3,1230.57102
4066.78,3,1149.159525
4067.86,3,1230.505073
4068.9,3,1134.916943
4069.94,3,1222.23731
4070.96,3,1127.115874
4072,3,1196.945111
4073,3,1116.074071
4074,3,1201.46809
4075.06,3,1128.840003
4076.1,3,1213.810648
4077.2,3,1120.327412
4078.28,3,1212.460277
4079.32,3,1116.902373
4080.42,3,1204.215094
4081.46,3,1122.832309
4082.54,3,1204.279603
4083.58,3,1115.488399
4084.66,3,1207.667291
4085.7,3,1119.57746
4086.72,3,1210.271325
4087.74,3,1116.063287
4088.76,3,1214.008421
4089.78,3,1126.540912
4090.84,3,1208.501343
4091.88,3,1117.07103
4092.94,3,1217.744918
4094.04,3,1120.559577
4095.14,3,1208.941821
4096.2,3,1131.27612
4097.28,3,1219.621166
4098.38,3,1128.595567
4099.44,3,1225.113686
4100.48,3,1131.692831
4101.5,3,1226.832625
4102.54,3,1137.688387
4103.54,3,1220.879706
4104.56,3,1137.031132
4105.66,3,1225.366571
4106.76,3,1145.206806
4107.8,3,1224.125654
4108.88,3,1141.523989
4109.92,3,1226.715327
4110.98,3,1138.848335
4112.02,3,1220.726365
4113.06,3,1134.110427
4114.08,3,1227.851639
4115.1,3,1127.822018
4116.1,3,1220.777919
4117.1,3,1125.860437
4118.12,3,1222.003737
4119.2,3,1128.76921
4120.24,3,1220.618261
4121.34,3,1128.869867
4122.38,3,1214.917866
4123.44,3,1133.732197
4124.48,3,1214.237628
4125.48,3,1123.073933
4126.5,3,1220.667804
4127.5,3,1128.395466
4128.52,3,1216.325511
4129.54,3,1120.50488
4130.54,3,1213.38379
4131.58,3,1123.859598
4132.64,3,1213.576544
4133.66,3,1124.642744
4134.7,3,1206.797471
4135.76,3,1120.122923
4136.86,3,1210.148019
4137.88,3,1125.782337
4138.98,3,1220.993356
4140.02,3,1128.543639
4141.06,3,1214.534901
4142.08,3,1127.331137
4143.12,3,1211.088447
4144.16,3,1125.144855
4145.2,3,1209.042637
4146.26,3,1120.666001
4147.28,3,1217.019752
4148.36,3,1129.967184
4149.4,3,1211.269714
4150.54,3,1123.028129
4151.58,3,1212.865239
4152.7,3,1133.099606
4153.72,3,1221.620684
4154.88,3,1131.841461
4155.88,3,1227.247621
4156.88,3,1139.526764
4157.92,3,1227.926674
4158.94,3,1134.302513
4160,3,1220.068898
4161.02,3,1135.488391
4162.06,3,1223.063813
4163.14,3,1141.703099
4164.22,3,1225.993824
4165.26,3,1142.557499
4166.32,3,1230.97469
4167.42,3,1146.626513
4168.5,3,1220.095863
4169.52,3,1136.053725
4170.56,3,1224.558809
4171.56,3,1133.814953
4172.58,3,1226.893815
4173.58,3,1129.301354
4174.64,3,1218.192347
4175.68,3,1124.509176
4176.78,3,1218.263221
4177.84,3,1131.824496
4178.92,3,1216.866093
4179.96,3,1129.236568
4180.96,3,1218.233854
4181.96,3,1119.703705
4182.98,3,1209.738603
4184,3,1131.567703
4185,3,1208.300674
4186.02,3,1124.231591
4187.04,3,1206.359238
4188.08,3,1115.908781
4189.12,3,1205.521568
4190.18,3,1124.653309
4191.24,3,1212.128978
4192.26,3,1116.730981
4193.38,3,1207.845978
4194.42,3,1128.882777
4195.48,3,1217.342319
4196.52,3,1127.003581
4197.54,3,1220.905639
4198.54,3,1127.822835
4199.56,3,1227.550653
4200.58,3,1140.003245
4201.68,3,1223.458362
4202.82,3,1132.169732
4203.86,3,1233.788496
4204.98,3,1136.026341
4206,3,1227.73506
4207.08,3,1140.467965
4208.1,3,1233.199686
4209.12,3,1140.762411
4210.18,3,1232.000547
4211.22,3,1140.180697
4212.24,3,1231.376974
4213.3,3,1152.140868
4214.36,3,1232.400697
4215.36,3,1149.527328
4216.46,3,1216.604022
4217.56,3,1137.757079
4218.64,3,1211.633084
4219.72,3,1127.23416
4220.78,3,1224.191754
4221.84,3,1126.749393
4222.88,3,1216.246223
4223.96,3,1124.211476
4224.98,3,1206.492192
4226.02,3,1125.588458
4227.06,3,1215.492565
4228.1,3,1122.96236
4229.12,3,1209.772172
4230.18,3,1115.372352
4231.22,3,1196.832738
4232.32,3,1119.63911
4233.34,3,1212.321184
4234.4,3,1120.966702
4235.46,3,1214.411599
4236.52,3,1124.586243
4237.58,3,1222.645599
4238.66,3,1142.95072
4239.68,3,1218.598314
4240.7,3,1142.817578
4241.7,3,1224.850507
4242.72,3,1134.353448
4243.74,3,1231.806736
4244.84,3,1137.242914
4245.9,3,1235.674811
4246.9,3,1139.298768
4247.9,3,1230.583511
4248.98,3,1137.854004
4250.04,3,1225.293359
4251.16,3,1140.892603
4252.16,3,1227.936805
4253.2,3,1135.319141
4254.22,3,1229.194194
4255.24,3,1143.082836
4256.28,3,1224.64462
4257.3,3,1128.52295
4258.38,3,1218.923713
4259.44,3,1128.997634
4260.54,3,1222.412597
4261.64,3,1132.273258
4262.7,3,1224.746626
4263.8,3,1133.471273
4264.9,3,1218.663074
4265.9,3,1128.860094
4266.94,3,1222.505703
4267.94,3,1131.924202
4268.94,3,1219.391089
4269.94,3,1131.736977
4270.94,3,1209.901114
4272,3,1126.754237
4273.02,3,1217.246886
4274.12,3,1125.092231
4275.2,3,1216.649864
4276.22,3,1137.705481
4277.28,3,1224.224704
4278.34,3,1128.633595
4279.42,3,1209.264689
4280.48,3,1128.240043
4281.52,3,1218.261463
4282.56,3,1130.204687
4283.58,3,1217.599502
4284.6,3,1124.662821
4285.6,3,1216.029021
4286.62,3,1124.713221
4287.7,3,1202.049965
4288.72,3,1124.160189
4289.8,3,1212.148402
4290.86,3,1115.464861
4291.9,3,1213.593567
4292.94,3,1129.522546
4293.98,3,1213.409541
4295,3,1119.983307
4296,3,1213.120919
4297,3,1123.501654
4298.02,3,1209.079259
4299.04,3,1117.82193
4300.06,3,1209.758433
4301.12,3,1133.504046
4302.2,3,1212.908611
4303.28,3,1126.971705
4304.38,3,1216.803861
4305.44,3,1126.775892
4306.5,3,1216.211583
4307.52,3,1125.118066
4308.58,3,1221.790467
4309.6,3,1127.613573
4310.64,3,1214.765603
4311.7,3,1126.705076
4312.72,3,1223.206119
4313.74,3,1142.101906
4314.8,3,1215.420014
4315.9,3,1132.65628
4316.94,3,1219.194486
4318.1,3,1135.824127
4319.22,3,1224.210642
4320.3,3,1144.061241
4321.36,3,1223.650191
4322.4,3,1131.593647
4323.42,3,1218.322913
4324.46,3,1129.168318
4325.46,3,1223.763713
4326.52,3,1131.654652
4327.58,3,1220.130805
4328.64,3,1132.169632
4329.7,3,1217.015036
4330.76,3,1137.489459
4331.8,3,1225.856815
4332.88,3,1136.07471
4333.96,3,1223.030855
4335,3,1134.782671
4336.04,3,1225.778739
4337.06,3,1129.95159
4338.1,3,1220.474074
4339.1,3,1133.474156
4340.16,3,1227.886835
4341.26,3,1130.336927
4342.32,3,1225.753035
4343.38,3,1137.580651
4344.44,3,1220.172564
4345.54,3,1138.932018
4346.58,3,1221.875883
4347.68,3,1127.445607
4348.76,3,1219.736938
4349.76,3,1124.751348
4350.78,3,1212.019334
4351.8,3,1127.425487
4352.82,3,1210.511359
4353.82,3,1129.676492
4354.86,3,1219.916108
4355.9,3,1129.733926
4356.98,3,1210.044401
4358.02,3,1136.342812
4359.08,3,1215.536735
4360.18,3,1124.576908
4361.18,3,1215.800005
4362.22,3,1133.62863
4363.32,3,1216.997425
4364.32,3,1124.282395
4365.32,3,1213.583284
4366.34,3,1125.19188
4367.36,3,1221.658286
4368.38,3,1129.270264
4369.42,3,1218.570562
4370.46,3,1129.020796
4371.54,3,1217.21844
4372.58,3,1129.589273
4373.6,3,1225.8049
4374.64,3,1131.964972
4375.68,3,1221.010217
4376.8,3,1133.781546
4377.84,3,1232.118072
4378.86,3,1153.16227
4379.9,3,1231.737748
4380.92,3,1142.596087
4381.96,3,1223.406692
4382.96,3,1138.722602
4384.02,3,1220.539605
4385.06,3,1146.064509
4386.14,3,1224.465618
4387.28,3,1139.010751
4388.38,3,1228.412871
4389.48,3,1135.196671
4390.6,3,1235.106229
4391.68,3,1135.824443
4392.68,3,1227.614984
4393.68,3,1128.674951
4394.7,3,1222.198313
4395.7,3,1125.80931
4396.74,3,1222.590126
4397.8,3,1124.381994
4398.88,3,1218.386655
4399.9,3,1121.712115
4400.98,3,1218.345658
4402,3,1126.382183
4403.06,3,1213.814588
4404.12,3,1136.931828
4405.12,3,1216.510612
4406.16,3,1117.254912
4407.18,3,1206.247486
4408.22,3,1117.963793
4409.24,3,1214.352307
4410.24,3,1124.087933
4411.24,3,1215.870676
4412.34,3,1125.968149
4413.4,3,1218.744329
4414.42,3,1130.99875
4415.48,3,1215.796029
4416.54,3,1130.323133
4417.64,3,1220.196777
4418.64,3,1131.274995
4419.68,3,1224.672848
4420.72,3,1132.403936
4421.74,3,1217.214047
4422.74,3,1136.062318
4423.74,3,1226.776675
4424.78,3,1134.081013
4425.8,3,1223.411124
4426.84,3,1139.8407
4427.88,3,1226.305479
4428.96,3,1132.422093
4430,3,1229.085182
4431.06,3,1134.583031
4432.12,3,1227.496859
4433.18,3,1140.71469
4434.24,3,1220.835086
4435.28,3,1132.439823
4436.3,3,1225.140665
4437.32,3,1131.354153
4438.38,3,1226.021851
4439.38,3,1123.613224
4440.5,3,1202.249018
4441.56,3,1117.888559
4442.58,3,1210.939764
4443.7,3,1120.37079
4444.78,3,1224.27501
4445.84,3,1131.754574
4446.88,3,1225.120005
4447.94,3,1130.612639
4448.96,3,1219.6034
4450.04,3,1138.59867
4451.06,3,1220.039291
4452.1,3,1133.155946
4453.1,3,1222.852627
4454.14,3,1130.647984
4455.16,3,1214.020695
4456.22,3,1139.329748
4457.28,3,1222.803498
4458.32,3,1132.289142
4459.42,3,1220.570098
4460.52,3,1128.16012
4461.58,3,1220.482008
4462.6,3,1135.824596
4463.62,3,1217.461239
4464.64,3,1129.195607
4465.64,3,1208.035312
4466.68,3,1131.803317
4467.72,3,1209.815929
4468.74,3,1124.771956
4469.78,3,1203.556799
4470.82,3,1119.77463
4471.84,3,1210.947688
4472.86,3,1118.078309
4473.88,3,1210.736847
4475,3,1116.497164
4476.02,3,1212.691533
4477.02,3,1126.528326
4478.02,3,1212.938005
4479.02,3,1120.161418
4480.06,3,1208.492767
4481.08,3,1131.081545
4482.16,3,1214.145933
4483.18,3,1118.707313
4484.2,3,1194.423564
4485.28,3,1121.323168
4486.34,3,1206.03771
4487.4,3,1130.944032
4488.46,3,1218.200569
4489.5,3,1129.047444
4490.5,3,1214.333324
4491.52,3,1125.365749
4492.54,3,1216.792676
4493.56,3,1135.7562
4494.58,3,1223.350811
4495.58,3,1137.18895
4496.7,3,1214.234255
4497.76,3,1131.905146
4498.82,3,1221.540736
4499.86,3,1132.684413
4500.94,7.5,1208.931424
4501.96,7.5,1124.99346
4503.02,7.5,1209.932406
4504.06,7.5,1135.647505
4505.1,7.5,1231.790235
4506.12,7.5,1140.76553
4507.18,7.5,1241.079157
4508.2,7.5,1158.073117
4509.22,7.5,1249.644732
4510.26,7.5,1177.32811
4511.36,7.5,1260.521701
4512.42,7.5,1176.012855
4513.58,7.5,1274.01299
4514.64,7.5,1188.081729
4515.8,7.5,1285.709867
4516.88,7.5,1190.804165
4517.94,7.5,1297.460662
4518.96,7.5,1212.547811
4520.02,7.5,1304.995137
4521.04,7.5,1222.473536
4522.08,7.5,1316.521643
4523.08,7.5,1232.781775
4524.2,7.5,1329.630122
4525.26,7.5,1251.716105
4526.36,7.5,1338.373598
4527.48,7.5,1255.05896
4528.54,7.5,1342.80294
4529.58,7.5,1262.338834
4530.66,7.5,1365.916539
4531.76,7.5,1277.180863
4532.92,7.5,1377.110333
4534.08,7.5,1290.841024
4535.16,7.5,1388.353365
4536.18,7.5,1300.985294
4537.24,7.5,1395.063169
4538.26,7.5,1308.150376
4539.32,7.5,1402.951532
4540.34,7.5,1316.658755
4541.44,7.5,1403.005475
4542.58,7.5,1332.894984
4543.72,7.5,1421.764395
4544.82,7.5,1342.064396
4545.88,7.5,1428.13227
4546.92,7.5,1348.844968
4547.96,7.5,1431.059312
4549.06,7.5,1360.186477
4550.12,7.5,1456.565996
4551.14,7.5,1378.421112
4552.18,7.5,1470.962687
4553.26,7.5,1392.050061
4554.38,7.5,1476.638665
4555.44,7.5,1398.248959
4556.58,7.5,1477.99619
4557.68,7.5,1416.631063
4558.8,7.5,1505.268204
4559.96,7.5,1438.413216
4561.08,7.5,1519.383962
4562.12,7.5,1442.396588
4563.16,7.5,1532.552848
4564.2,7.5,1448.314532
4565.22,7.5,1549.106994
4566.24,7.5,1455.590251
4567.3,7.5,1556.939696
4568.38,7.5,1465.679301
4569.5,7.5,1559.254505
4570.64,7.5,1486.955873
4571.74,7.5,1580.234524
4572.86,7.5,1492.585434
4573.9,7.5,1589.783936
4574.98,7.5,1513.139786
4576,7.5,1600.301047
4577.02,7.5,1520.872014
4578.08,7.5,1610.739448
4579.12,7.5,1526.636306
4580.16,7.5,1625.655891
